* Measurement data measured by REW V5.40 beta 107
* Source: Input device not selected, no input selected, L, volume: no control. Timing signal peak level -37.0 dBFS, measurement signal peak level -36.1 dBFS
* Format: 8 second File FSAF from PINK_NOISE_REFERENCE.wav starting at 0 s at -12.0 dBFS using an acoustic timing reference
* Dated: 2025 Dec 2 14:53:00
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: HP: L-R 12 dB/octave at 20 Hz LP: L-R 12 dB/octave at 20 kHz
* Measurement: R LAV Dec 2
* Smoothing: None
* Frequency Step: 0.3364563 Hz
* Start Frequency: 10.093689 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
8201.458740 74.629 162.5488
8201.795197 74.623 162.6511
8202.131653 74.612 162.7569
8202.468109 74.598 162.8782
8202.804565 74.582 163.0235
8203.141022 74.565 163.1934
8203.477478 74.550 163.3852
8203.813934 74.536 163.5912
8204.150391 74.524 163.8077
8204.486847 74.512 164.0338
8204.823303 74.501 164.2742
8205.159760 74.491 164.5392
8205.496216 74.483 164.8347
8205.832672 74.481 165.1621
8206.169128 74.486 165.5081
8206.505585 74.500 165.8523
8206.842041 74.523 166.1657
8207.178497 74.553 166.4266
8207.514954 74.585 166.6219
8207.851410 74.614 166.7564
8208.187866 74.638 166.8461
8208.524323 74.655 166.9139
8208.860779 74.665 166.9807
8209.197235 74.670 167.0604
8209.533691 74.671 167.1586
8209.870148 74.670 167.2772
8210.206604 74.667 167.4179
8210.543060 74.662 167.5853
8210.879517 74.658 167.7869
8211.215973 74.657 168.0244
8211.552429 74.661 168.2916
8211.888885 74.673 168.5678
8212.225342 74.694 168.8267
8212.561798 74.721 169.0412
8212.898254 74.750 169.1991
8213.234711 74.776 169.3041
8213.571167 74.798 169.3779
8213.907623 74.813 169.4482
8214.244080 74.823 169.5390
8214.580536 74.833 169.6596
8214.916992 74.846 169.8038
8215.253448 74.862 169.9545
8215.589905 74.881 170.0940
8215.926361 74.901 170.2151
8216.262817 74.920 170.3226
8216.599274 74.936 170.4319
8216.935730 74.949 170.5589
8217.272186 74.963 170.7144
8217.608643 74.978 170.8980
8217.945099 74.996 171.1041
8218.281555 75.018 171.3240
8218.618011 75.043 171.5557
8218.954468 75.073 171.7995
8219.290924 75.108 172.0571
8219.627380 75.151 172.3180
8219.963837 75.205 172.5602
8220.300293 75.268 172.7477
8220.636749 75.338 172.8436
8220.973206 75.407 172.8259
8221.309662 75.468 172.6982
8221.646118 75.513 172.4921
8221.982574 75.537 172.2629
8222.319031 75.543 172.0713
8222.655487 75.533 171.9702
8222.991943 75.518 171.9872
8223.328400 75.505 172.1198
8223.664856 75.501 172.3390
8224.001312 75.511 172.5989
8224.337769 75.534 172.8568
8224.674225 75.566 173.0802
8225.010681 75.605 173.2563
8225.347137 75.646 173.3845
8225.683594 75.687 173.4723
8226.020050 75.728 173.5258
8226.356506 75.769 173.5481
8226.692963 75.808 173.5400
8227.029419 75.844 173.5032
8227.365875 75.877 173.4445
8227.702332 75.904 173.3766
8228.038788 75.928 173.3149
8228.375244 75.949 173.2731
8228.711700 75.969 173.2567
8229.048157 75.992 173.2605
8229.384613 76.020 173.2690
8229.721069 76.052 173.2618
8230.057526 76.087 173.2214
8230.393982 76.122 173.1406
8230.730438 76.152 173.0266
8231.066895 76.175 172.8998
8231.403351 76.192 172.7859
8231.739807 76.205 172.7088
8232.076263 76.216 172.6801
8232.412720 76.230 172.6947
8232.749176 76.251 172.7322
8233.085632 76.278 172.7651
8233.422089 76.311 172.7684
8233.758545 76.344 172.7300
8234.095001 76.374 172.6553
8234.431458 76.399 172.5629
8234.767914 76.417 172.4784
8235.104370 76.432 172.4229
8235.440826 76.445 172.4062
8235.777283 76.461 172.4230
8236.113739 76.483 172.4560
8236.450195 76.510 172.4830
8236.786652 76.541 172.4851
8237.123108 76.574 172.4530
8237.459564 76.606 172.3879
8237.796021 76.636 172.2990
8238.132477 76.663 172.1975
8238.468933 76.688 172.0929
8238.805389 76.711 171.9885
8239.141846 76.734 171.8831
8239.478302 76.757 171.7730
8239.814758 76.779 171.6567
8240.151215 76.800 171.5354
8240.487671 76.818 171.4161
8240.824127 76.836 171.3055
8241.160583 76.854 171.2087
8241.497040 76.874 171.1235
8241.833496 76.897 171.0402
8242.169952 76.924 170.9436
8242.506409 76.953 170.8180
8242.842865 76.981 170.6552
8243.179321 77.006 170.4565
8243.515778 77.024 170.2377
8243.852234 77.034 170.0206
8244.188690 77.038 169.8314
8244.525146 77.037 169.6879
8244.861603 77.037 169.5974
8245.198059 77.041 169.5508
8245.534515 77.052 169.5262
8245.870972 77.072 169.4937
8246.207428 77.098 169.4244
8246.543884 77.127 169.2962
8246.880341 77.156 169.1016
8247.216797 77.179 168.8464
8247.553253 77.192 168.5518
8247.889709 77.194 168.2492
8248.226166 77.184 167.9711
8248.562622 77.167 167.7493
8248.899078 77.147 167.6010
8249.235535 77.129 167.5284
8249.571991 77.120 167.5131
8249.908447 77.121 167.5226
8250.244904 77.134 167.5181
8250.581360 77.156 167.4659
8250.917816 77.183 167.3473
8251.254272 77.208 167.1633
8251.590729 77.228 166.9291
8251.927185 77.241 166.6712
8252.263641 77.248 166.4125
8252.600098 77.250 166.1702
8252.936554 77.250 165.9472
8253.273010 77.249 165.7390
8253.609467 77.248 165.5372
8253.945923 77.245 165.3356
8254.282379 77.240 165.1381
8254.618835 77.232 164.9536
8254.955292 77.221 164.7953
8255.291748 77.211 164.6701
8255.628204 77.202 164.5762
8255.964661 77.199 164.4988
8256.301117 77.201 164.4169
8256.637573 77.207 164.3085
8256.974030 77.214 164.1619
8257.310486 77.219 163.9774
8257.646942 77.219 163.7707
8257.983398 77.212 163.5621
8258.319855 77.201 163.3729
8258.656311 77.188 163.2140
8258.992767 77.177 163.0809
8259.329224 77.169 162.9579
8259.665680 77.166 162.8222
8260.002136 77.164 162.6559
8260.338593 77.160 162.4521
8260.675049 77.151 162.2217
8261.011505 77.135 161.9868
8261.347961 77.111 161.7767
8261.684418 77.083 161.6136
8262.020874 77.055 161.5079
8262.357330 77.030 161.4512
8262.693787 77.012 161.4221
8263.030243 77.001 161.3943
8263.366699 76.994 161.3467
8263.703156 76.990 161.2717
8264.039612 76.984 161.1745
8264.376068 76.975 161.0697
8264.712524 76.964 160.9713
8265.048981 76.953 160.8869
8265.385437 76.941 160.8137
8265.721893 76.931 160.7429
8266.058350 76.921 160.6641
8266.394806 76.909 160.5757
8266.731262 76.894 160.4843
8267.067719 76.874 160.4067
8267.404175 76.851 160.3599
8267.740631 76.828 160.3546
8268.077087 76.807 160.3885
8268.413544 76.793 160.4441
8268.750000 76.785 160.4948
8269.086456 76.783 160.5120
8269.422913 76.783 160.4769
8269.759369 76.779 160.3862
8270.095825 76.768 160.2546
8270.432281 76.747 160.1096
8270.768738 76.715 159.9857
8271.105194 76.674 159.9127
8271.441650 76.631 159.9086
8271.778107 76.589 159.9743
8272.114563 76.553 160.0915
8272.451019 76.526 160.2309
8272.787476 76.508 160.3595
8273.123932 76.495 160.4532
8273.460388 76.483 160.5030
8273.796844 76.468 160.5172
8274.133301 76.449 160.5163
8274.469757 76.425 160.5242
8274.806213 76.399 160.5583
8275.142670 76.373 160.6229
8275.479126 76.350 160.7094
8275.815582 76.332 160.7992
8276.152039 76.318 160.8755
8276.488495 76.305 160.9290
8276.824951 76.291 160.9635
8277.161407 76.274 160.9927
8277.497864 76.254 161.0340
8277.834320 76.233 161.0991
8278.170776 76.215 161.1890
8278.507233 76.201 161.2910
8278.843689 76.191 161.3871
8279.180145 76.184 161.4600
8279.516602 76.176 161.5041
8279.853058 76.165 161.5286
8280.189514 76.148 161.5554
8280.525970 76.127 161.6106
8280.862427 76.105 161.7125
8281.198883 76.087 161.8636
8281.535339 76.076 162.0444
8281.871796 76.074 162.2222
8282.208252 76.081 162.3600
8282.544708 76.090 162.4351
8282.881165 76.098 162.4449
8283.217621 76.097 162.4108
8283.554077 76.086 162.3696
8283.890533 76.067 162.3593
8284.226990 76.042 162.4069
8284.563446 76.018 162.5195
8284.899902 76.000 162.6836
8285.236359 75.989 162.8729
8285.572815 75.985 163.0624
8285.909271 75.987 163.2353
8286.245728 75.993 163.3896
8286.582184 76.000 163.5298
8286.918640 76.010 163.6625
8287.255096 76.024 163.7844
8287.591553 76.041 163.8841
8287.928009 76.061 163.9443
8288.264465 76.081 163.9532
8288.600922 76.096 163.9125
8288.937378 76.103 163.8417
8289.273834 76.100 163.7748
8289.610291 76.087 163.7498
8289.946747 76.069 163.7966
8290.283203 76.053 163.9257
8290.619659 76.045 164.1226
8290.956116 76.049 164.3513
8291.292572 76.066 164.5675
8291.629028 76.094 164.7288
8291.965485 76.127 164.8118
8292.301941 76.158 164.8138
8292.638397 76.183 164.7537
8292.974854 76.197 164.6639
8293.311310 76.203 164.5787
8293.647766 76.201 164.5267
8293.984222 76.197 164.5216
8294.320679 76.194 164.5617
8294.657135 76.196 164.6304
8294.993591 76.204 164.7031
8295.330048 76.218 164.7559
8295.666504 76.235 164.7712
8296.002960 76.251 164.7435
8296.339417 76.263 164.6802
8296.675873 76.269 164.5987
8297.012329 76.267 164.5214
8297.348785 76.258 164.4714
8297.685242 76.245 164.4672
8298.021698 76.231 164.5186
8298.358154 76.219 164.6251
8298.694611 76.212 164.7745
8299.031067 76.214 164.9481
8299.367523 76.223 165.1210
8299.703979 76.239 165.2725
8300.040436 76.259 165.3870
8300.376892 76.279 165.4612
8300.713348 76.298 165.5015
8301.049805 76.314 165.5222
8301.386261 76.326 165.5389
8301.722717 76.335 165.5631
8302.059174 76.345 165.5969
8302.395630 76.356 165.6320
8302.732086 76.370 165.6537
8303.068542 76.384 165.6467
8303.404999 76.398 165.6022
8303.741455 76.406 165.5240
8304.077911 76.408 165.4276
8304.414368 76.401 165.3381
8304.750824 76.387 165.2818
8305.087280 76.370 165.2791
8305.423737 76.353 165.3374
8305.760193 76.341 165.4486
8306.096649 76.338 165.5924
8306.433105 76.345 165.7402
8306.769562 76.360 165.8642
8307.106018 76.383 165.9445
8307.442474 76.408 165.9713
8307.778931 76.433 165.9467
8308.115387 76.454 165.8815
8308.451843 76.471 165.7916
8308.788300 76.482 165.6949
8309.124756 76.489 165.6066
8309.461212 76.492 165.5388
8309.797668 76.494 165.4976
8310.134125 76.496 165.4836
8310.470581 76.500 165.4932
8310.807037 76.507 165.5183
8311.143494 76.517 165.5492
8311.479950 76.531 165.5748
8311.816406 76.549 165.5841
8312.152863 76.567 165.5679
8312.489319 76.585 165.5214
8312.825775 76.600 165.4460
8313.162231 76.608 165.3525
8313.498688 76.610 165.2596
8313.835144 76.604 165.1918
8314.171600 76.593 165.1724
8314.508057 76.580 165.2162
8314.844513 76.571 165.3228
8315.180969 76.570 165.4735
8315.517426 76.579 165.6368
8315.853882 76.599 165.7756
8316.190338 76.625 165.8607
8316.526794 76.654 165.8774
8316.863251 76.681 165.8297
8317.199707 76.701 165.7356
8317.536163 76.714 165.6188
8317.872620 76.721 165.5012
8318.209076 76.723 165.3958
8318.545532 76.722 165.3046
8318.881989 76.721 165.2224
8319.218445 76.719 165.1407
8319.554901 76.715 165.0549
8319.891357 76.710 164.9662
8320.227814 76.700 164.8838
8320.564270 76.688 164.8204
8320.900726 76.674 164.7888
8321.237183 76.661 164.7958
8321.573639 76.651 164.8385
8321.910095 76.648 164.9034
8322.246552 76.652 164.9690
8322.583008 76.663 165.0115
8322.919464 76.678 165.0128
8323.255920 76.693 164.9667
8323.592377 76.704 164.8822
8323.928833 76.708 164.7822
8324.265289 76.705 164.6960
8324.601746 76.698 164.6509
8324.938202 76.689 164.6623
8325.274658 76.684 164.7279
8325.611115 76.687 164.8282
8325.947571 76.698 164.9322
8326.284027 76.718 165.0098
8326.620483 76.741 165.0417
8326.956940 76.764 165.0261
8327.293396 76.782 164.9778
8327.629852 76.795 164.9215
8327.966309 76.803 164.8813
8328.302765 76.809 164.8719
8328.639221 76.817 164.8928
8328.975677 76.829 164.9297
8329.312134 76.846 164.9604
8329.648590 76.868 164.9635
8329.985046 76.891 164.9256
8330.321503 76.912 164.8458
8330.657959 76.928 164.7335
8330.994415 76.939 164.6066
8331.330872 76.942 164.4836
8331.667328 76.941 164.3813
8332.003784 76.936 164.3097
8332.340240 76.931 164.2714
8332.676697 76.928 164.2614
8333.013153 76.928 164.2675
8333.349609 76.933 164.2734
8333.686066 76.941 164.2614
8334.022522 76.952 164.2178
8334.358978 76.960 164.1369
8334.695435 76.965 164.0253
8335.031891 76.962 163.9004
8335.368347 76.952 163.7888
8335.704803 76.935 163.7156
8336.041260 76.917 163.6974
8336.377716 76.902 163.7332
8336.714172 76.895 163.8022
8337.050629 76.896 163.8698
8337.387085 76.905 163.8997
8337.723541 76.916 163.8680
8338.059998 76.924 163.7745
8338.396454 76.923 163.6431
8338.732910 76.912 163.5157
8339.069366 76.893 163.4352
8339.405823 76.871 163.4305
8339.742279 76.855 163.5016
8340.078735 76.850 163.6183
8340.415192 76.861 163.7270
8340.751648 76.884 163.7719
8341.088104 76.913 163.7136
8341.424561 76.939 163.5441
8341.761017 76.953 163.2907
8342.097473 76.951 163.0042
8342.433929 76.931 162.7479
8342.770386 76.899 162.5747
8343.106842 76.863 162.5160
8343.443298 76.831 162.5702
8343.779755 76.812 162.7051
8344.116211 76.808 162.8694
8344.452667 76.820 163.0079
8344.789124 76.842 163.0791
8345.125580 76.867 163.0657
8345.462036 76.889 162.9754
8345.798492 76.902 162.8343
8346.134949 76.905 162.6788
8346.471405 76.898 162.5435
8346.807861 76.884 162.4551
8347.144318 76.867 162.4264
8347.480774 76.852 162.4555
8347.817230 76.842 162.5278
8348.153687 76.840 162.6197
8348.490143 76.845 162.7056
8348.826599 76.855 162.7633
8349.163055 76.868 162.7806
8349.499512 76.880 162.7576
8349.835968 76.888 162.7065
8350.172424 76.891 162.6464
8350.508881 76.890 162.5974
8350.845337 76.886 162.5727
8351.181793 76.883 162.5740
8351.518250 76.884 162.5917
8351.854706 76.888 162.6087
8352.191162 76.896 162.6074
8352.527618 76.906 162.5774
8352.864075 76.914 162.5186
8353.200531 76.919 162.4410
8353.536987 76.920 162.3585
8353.873444 76.918 162.2844
8354.209900 76.914 162.2251
8354.546356 76.910 162.1808
8354.882812 76.906 162.1452
8355.219269 76.903 162.1118
8355.555725 76.901 162.0765
8355.892181 76.897 162.0407
8356.228638 76.893 162.0096
8356.565094 76.888 161.9891
8356.901550 76.883 161.9820
8357.238007 76.881 161.9847
8357.574463 76.880 161.9874
8357.910919 76.883 161.9769
8358.247375 76.886 161.9423
8358.583832 76.888 161.8794
8358.920288 76.885 161.7953
8359.256744 76.877 161.7056
8359.593201 76.863 161.6326
8359.929657 76.844 161.5959
8360.266113 76.824 161.6069
8360.602570 76.807 161.6633
8360.939026 76.797 161.7487
8361.275482 76.794 161.8373
8361.611938 76.798 161.9034
8361.948395 76.806 161.9270
8362.284851 76.815 161.9012
8362.621307 76.820 161.8325
8362.957764 76.821 161.7358
8363.294220 76.815 161.6315
8363.630676 76.804 161.5367
8363.967133 76.790 161.4637
8364.303589 76.775 161.4156
8364.640045 76.760 161.3891
8364.976501 76.747 161.3754
8365.312958 76.736 161.3645
8365.649414 76.726 161.3479
8365.985870 76.717 161.3211
8366.322327 76.707 161.2847
8366.658783 76.696 161.2435
8366.995239 76.681 161.2061
8367.331696 76.664 161.1812
8367.668152 76.646 161.1772
8368.004608 76.627 161.1992
8368.341064 76.609 161.2478
8368.677521 76.592 161.3206
8369.013977 76.579 161.4111
8369.350433 76.569 161.5124
8369.686890 76.562 161.6177
8370.023346 76.558 161.7230
8370.359802 76.555 161.8264
8370.696259 76.554 161.9288
8371.032715 76.555 162.0306
8371.369171 76.557 162.1301
8371.705627 76.562 162.2237
8372.042084 76.568 162.3044
8372.378540 76.575 162.3668
8372.714996 76.581 162.4089
8373.051453 76.584 162.4360
8373.387909 76.584 162.4604
8373.724365 76.580 162.4979
8374.060822 76.575 162.5617
8374.397278 76.570 162.6574
8374.733734 76.570 162.7769
8375.070190 76.576 162.9019
8375.406647 76.589 163.0070
8375.743103 76.605 163.0718
8376.079559 76.622 163.0865
8376.416016 76.635 163.0576
8376.752472 76.641 163.0051
8377.088928 76.640 162.9566
8377.425385 76.634 162.9375
8377.761841 76.625 162.9636
8378.098297 76.618 163.0364
8378.434753 76.615 163.1432
8378.771210 76.620 163.2633
8379.107666 76.630 163.3736
8379.444122 76.646 163.4579
8379.780579 76.663 163.5087
8380.117035 76.679 163.5287
8380.453491 76.692 163.5275
8380.789948 76.702 163.5164
8381.126404 76.709 163.5051
8381.462860 76.714 163.4990
8381.799316 76.717 163.4994
8382.135773 76.718 163.5055
8382.472229 76.718 163.5172
8382.808685 76.716 163.5374
8383.145142 76.711 163.5714
8383.481598 76.706 163.6253
8383.818054 76.701 163.7035
8384.154510 76.698 163.8036
8384.490967 76.699 163.9175
8384.827423 76.704 164.0311
8385.163879 76.714 164.1307
8385.500336 76.726 164.2057
8385.836792 76.738 164.2549
8386.173248 76.749 164.2849
8386.509705 76.757 164.3084
8386.846161 76.765 164.3378
8387.182617 76.774 164.3796
8387.519073 76.785 164.4298
8387.855530 76.801 164.4746
8388.191986 76.821 164.4954
8388.528442 76.844 164.4760
8388.864899 76.865 164.4100
8389.201355 76.881 164.3062
8389.537811 76.889 164.1872
8389.874268 76.888 164.0850
8390.210724 76.880 164.0315
8390.547180 76.869 164.0500
8390.883636 76.861 164.1467
8391.220093 76.861 164.3077
8391.556549 76.874 164.5030
8391.893005 76.899 164.6918
8392.229462 76.936 164.8376
8392.565918 76.980 164.9138
8392.902374 77.025 164.9112
8393.238831 77.068 164.8375
8393.575287 77.103 164.7125
8393.911743 77.129 164.5610
8394.248199 77.147 164.4077
8394.584656 77.158 164.2702
8394.921112 77.165 164.1599
8395.257568 77.169 164.0786
8395.594025 77.173 164.0233
8395.930481 77.178 163.9863
8396.266937 77.185 163.9587
8396.603394 77.194 163.9320
8396.939850 77.205 163.8990
8397.276306 77.216 163.8551
8397.612762 77.227 163.7991
8397.949219 77.236 163.7329
8398.285675 77.244 163.6621
8398.622131 77.250 163.5944
8398.958588 77.254 163.5366
8399.295044 77.258 163.4939
8399.631500 77.263 163.4663
8399.967957 77.270 163.4489
8400.304413 77.280 163.4321
8400.640869 77.293 163.4054
8400.977325 77.307 163.3609
8401.313782 77.321 163.2970
8401.650238 77.333 163.2185
8401.986694 77.343 163.1370
8402.323151 77.350 163.0635
8402.659607 77.357 163.0060
8402.996063 77.365 162.9630
8403.332520 77.376 162.9241
8403.668976 77.391 162.8726
8404.005432 77.408 162.7927
8404.341888 77.424 162.6769
8404.678345 77.435 162.5294
8405.014801 77.440 162.3674
8405.351257 77.438 162.2137
8405.687714 77.431 162.0919
8406.024170 77.422 162.0147
8406.360626 77.414 161.9825
8406.697083 77.411 161.9802
8407.033539 77.415 161.9846
8407.369995 77.425 161.9704
8407.706451 77.438 161.9186
8408.042908 77.453 161.8210
8408.379364 77.464 161.6823
8408.715820 77.470 161.5161
8409.052277 77.469 161.3429
8409.388733 77.463 161.1841
8409.725189 77.452 161.0558
8410.061646 77.440 160.9669
8410.398102 77.430 160.9150
8410.734558 77.425 160.8876
8411.071014 77.427 160.8646
8411.407471 77.433 160.8248
8411.743927 77.444 160.7524
8412.080383 77.455 160.6424
8412.416840 77.464 160.5007
8412.753296 77.469 160.3439
8413.089752 77.469 160.1890
8413.426208 77.468 160.0502
8413.762665 77.466 159.9298
8414.099121 77.467 159.8205
8414.435577 77.470 159.7083
8414.772034 77.474 159.5786
8415.108490 77.478 159.4266
8415.444946 77.477 159.2574
8415.781403 77.472 159.0887
8416.117859 77.461 158.9412
8416.454315 77.447 158.8340
8416.790771 77.433 158.7734
8417.127228 77.423 158.7531
8417.463684 77.420 158.7524
8417.800140 77.423 158.7457
8418.136597 77.432 158.7094
8418.473053 77.442 158.6302
8418.809509 77.450 158.5085
8419.145966 77.454 158.3578
8419.482422 77.450 158.1973
8419.818878 77.441 158.0485
8420.155334 77.428 157.9271
8420.491791 77.412 157.8394
8420.828247 77.398 157.7836
8421.164703 77.387 157.7500
8421.501160 77.379 157.7259
8421.837616 77.375 157.6977
8422.174072 77.375 157.6539
8422.510529 77.376 157.5869
8422.846985 77.377 157.4939
8423.183441 77.377 157.3767
8423.519897 77.373 157.2436
8423.856354 77.365 157.1052
8424.192810 77.353 156.9764
8424.529266 77.337 156.8700
8424.865723 77.320 156.7952
8425.202179 77.304 156.7532
8425.538635 77.292 156.7375
8425.875092 77.284 156.7340
8426.211548 77.282 156.7250
8426.548004 77.283 156.6942
8426.884460 77.286 156.6310
8427.220917 77.288 156.5345
8427.557373 77.287 156.4116
8427.893829 77.280 156.2774
8428.230286 77.268 156.1474
8428.566742 77.253 156.0359
8428.903198 77.235 155.9487
8429.239655 77.218 155.8835
8429.576111 77.203 155.8288
8429.912567 77.191 155.7698
8430.249023 77.179 155.6918
8430.585480 77.167 155.5880
8430.921936 77.151 155.4617
8431.258392 77.129 155.3250
8431.594849 77.101 155.1987
8431.931305 77.068 155.1030
8432.267761 77.032 155.0540
8432.604218 76.997 155.0562
8432.940674 76.967 155.1011
8433.277130 76.945 155.1691
8433.613586 76.931 155.2330
8433.950043 76.923 155.2679
8434.286499 76.920 155.2570
8434.622955 76.916 155.1971
8434.959412 76.908 155.0994
8435.295868 76.894 154.9856
8435.632324 76.872 154.8823
8435.968781 76.847 154.8132
8436.305237 76.819 154.7914
8436.641693 76.795 154.8164
8436.978149 76.776 154.8731
8437.314606 76.765 154.9360
8437.651062 76.761 154.9768
8437.987518 76.760 154.9725
8438.323975 76.760 154.9126
8438.660431 76.753 154.8043
8438.996887 76.737 154.6697
8439.333344 76.711 154.5437
8439.669800 76.674 154.4620
8440.006256 76.632 154.4536
8440.342712 76.589 154.5295
8440.679169 76.553 154.6776
8441.015625 76.528 154.8660
8441.352081 76.514 155.0508
8441.688538 76.509 155.1920
8442.024994 76.507 155.2692
8442.361450 76.502 155.2860
8442.697906 76.489 155.2703
8443.034363 76.467 155.2620
8443.370819 76.438 155.2979
8443.707275 76.408 155.3969
8444.043732 76.383 155.5533
8444.380188 76.368 155.7369
8444.716644 76.363 155.9082
8445.053101 76.364 156.0317
8445.389557 76.367 156.0935
8445.726013 76.366 156.1038
8446.062469 76.357 156.0925
8446.398926 76.340 156.0965
8446.735382 76.319 156.1454
8447.071838 76.297 156.2502
8447.408295 76.281 156.4001
8447.744751 76.272 156.5700
8448.081207 76.272 156.7286
8448.417664 76.276 156.8541
8448.754120 76.283 156.9376
8449.090576 76.288 156.9866
8449.427032 76.289 157.0167
8449.763489 76.288 157.0444
8450.099945 76.284 157.0798
8450.436401 76.280 157.1237
8450.772858 76.278 157.1679
8451.109314 76.276 157.2023
8451.445770 76.274 157.2186
8451.782227 76.270 157.2162
8452.118683 76.262 157.2029
8452.455139 76.248 157.1925
8452.791595 76.231 157.2008
8453.128052 76.210 157.2404
8453.464508 76.189 157.3176
8453.800964 76.169 157.4294
8454.137421 76.154 157.5665
8454.473877 76.144 157.7136
8454.810333 76.138 157.8564
8455.146790 76.137 157.9820
8455.483246 76.137 158.0839
8455.819702 76.138 158.1609
8456.156158 76.136 158.2186
8456.492615 76.132 158.2665
8456.829071 76.125 158.3173
8457.165527 76.115 158.3822
8457.501984 76.105 158.4690
8457.838440 76.095 158.5798
8458.174896 76.088 158.7090
8458.511353 76.084 158.8477
8458.847809 76.083 158.9845
8459.184265 76.083 159.1144
8459.520721 76.085 159.2384
8459.857178 76.085 159.3658
8460.193634 76.086 159.5071
8460.530090 76.089 159.6695
8460.866547 76.095 159.8476
8461.203003 76.108 160.0264
8461.539459 76.126 160.1821
8461.875916 76.148 160.2966
8462.212372 76.168 160.3639
8462.548828 76.183 160.3983
8462.885284 76.190 160.4289
8463.221741 76.190 160.4900
8463.558197 76.188 160.6064
8463.894653 76.189 160.7801
8464.231110 76.199 160.9885
8464.567566 76.220 161.1886
8464.904022 76.250 161.3375
8465.240479 76.283 161.4068
8465.576935 76.311 161.3976
8465.913391 76.329 161.3392
8466.249847 76.335 161.2789
8466.586304 76.330 161.2658
8466.922760 76.322 161.3312
8467.259216 76.318 161.4765
8467.595673 76.326 161.6721
8467.932129 76.349 161.8644
8468.268585 76.384 161.9984
8468.605042 76.427 162.0336
8468.941498 76.469 161.9601
8469.277954 76.501 161.7984
8469.614410 76.519 161.5927
8469.950867 76.523 161.3938
8470.287323 76.516 161.2465
8470.623779 76.505 161.1735
8470.960236 76.495 161.1730
8471.296692 76.493 161.2206
8471.633148 76.500 161.2806
8471.969604 76.514 161.3206
8472.306061 76.531 161.3221
8472.642517 76.547 161.2863
8472.978973 76.560 161.2298
8473.315430 76.568 161.1761
8473.651886 76.574 161.1450
8473.988342 76.579 161.1436
8474.324799 76.588 161.1641
8474.661255 76.601 161.1871
8474.997711 76.619 161.1909
8475.334167 76.638 161.1605
8475.670624 76.655 161.0949
8476.007080 76.666 161.0082
8476.343536 76.670 160.9244
8476.679993 76.669 160.8690
8477.016449 76.666 160.8587
8477.352905 76.665 160.8964
8477.689362 76.669 160.9684
8478.025818 76.680 161.0495
8478.362274 76.699 161.1127
8478.698730 76.723 161.1376
8479.035187 76.747 161.1175
8479.371643 76.769 161.0595
8479.708099 76.787 160.9808
8480.044556 76.801 160.8999
8480.381012 76.812 160.8306
8480.717468 76.823 160.7761
8481.053925 76.836 160.7298
8481.390381 76.851 160.6779
8481.726837 76.867 160.6078
8482.063293 76.883 160.5120
8482.399750 76.896 160.3947
8482.736206 76.904 160.2678
8483.072662 76.907 160.1502
8483.409119 76.905 160.0587
8483.745575 76.903 160.0040
8484.082031 76.903 159.9848
8484.418488 76.907 159.9885
8484.754944 76.918 159.9938
8485.091400 76.934 159.9772
8485.427856 76.953 159.9202
8485.764313 76.973 159.8138
8486.100769 76.989 159.6628
8486.437225 76.998 159.4819
8486.773682 77.000 159.2942
8487.110138 76.995 159.1223
8487.446594 76.985 158.9850
8487.783051 76.975 158.8887
8488.119507 76.967 158.8290
8488.455963 76.964 158.7886
8488.792419 76.967 158.7441
8489.128876 76.975 158.6723
8489.465332 76.985 158.5581
8489.801788 76.994 158.3982
8490.138245 76.998 158.2037
8490.474701 76.995 157.9966
8490.811157 76.985 157.8007
8491.147614 76.971 157.6379
8491.484070 76.956 157.5168
8491.820526 76.943 157.4330
8492.156982 76.936 157.3666
8492.493439 76.934 157.2920
8492.829895 76.937 157.1841
8493.166351 76.940 157.0300
8493.502808 76.938 156.8323
8493.839264 76.928 156.6118
8494.175720 76.908 156.3984
8494.512177 76.879 156.2275
8494.848633 76.845 156.1240
8495.185089 76.812 156.0976
8495.521545 76.786 156.1364
8495.858002 76.770 156.2094
8496.194458 76.765 156.2753
8496.530914 76.770 156.2954
8496.867371 76.778 156.2442
8497.203827 76.785 156.1169
8497.540283 76.784 155.9303
8497.876740 76.772 155.7150
8498.213196 76.748 155.5089
8498.549652 76.715 155.3433
8498.886108 76.677 155.2390
8499.222565 76.639 155.1983
8499.559021 76.605 155.2085
8499.895477 76.578 155.2456
8500.231934 76.559 155.2820
8500.568390 76.544 155.2949
8500.904846 76.533 155.2716
8501.241302 76.520 155.2121
8501.577759 76.504 155.1260
8501.914215 76.484 155.0302
8502.250671 76.459 154.9403
8502.587128 76.431 154.8687
8502.923584 76.403 154.8192
8503.260040 76.374 154.7890
8503.596497 76.348 154.7705
8503.932953 76.322 154.7572
8504.269409 76.297 154.7461
8504.605865 76.272 154.7399
8504.942322 76.246 154.7446
8505.278778 76.221 154.7657
8505.615234 76.197 154.8046
8505.951691 76.175 154.8571
8506.288147 76.156 154.9154
8506.624603 76.140 154.9729
8506.961060 76.124 155.0267
8507.297516 76.109 155.0797
8507.633972 76.095 155.1366
